id,article_title,article_url,comment,topic,score
19205227,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,"هذه حديقة حيوانات عمومية تم انشاؤها من الضرائب المقتطعة من أموال الساكنة،والمفروض على المسؤولين ان يدركوا ان هذا الثمن ليس في متناول العموم وحتى الطبقة المتوسطة  لذا فهي محكوم عليها بالافلاس منذ البداية.لذا الثمن المعقول هو 30درهما للكبار و20للصغار
انتوا لنبض الشارع .",جهات,-1
19205234,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,هاد السعر مرتفع جدا ، حديقة الحيوانات في تمارة بالرباط أحسن بكثير من حديقة عين السبع ومافيها هاد التسعيرة المرتفعة ….,جهات,-2
19205254,انتقادات لحديقة الحيوانات في البيضاء,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ad%d8%af%d9%8a%d9%82%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6%d8%a7%d8%a1-1471352.html,"تمخض الفيل فولد فأرا
فرق كبير مع حديقة الرباط",جهات,0
19205158,الجيش اللبناني يدعو النازحين إلى التريث,https://www.hespress.com/%d8%ac%d9%8a%d8%b4-%d9%84%d8%a8%d9%86%d8%a7%d9%86-%d9%8a%d8%af%d8%b9%d9%88-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%8a%d9%86-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%aa%d8%b1%d9%8a%d8%ab-1471442.html,"لماذا هذا الجيش لا يحارب اولا ما يسمى بي جماعة حزب الله.
لبقى هو الوحيد الذي يحمل السلاح في لبنان",خارج الحدود,-1
19205171,الجيش اللبناني يدعو النازحين إلى التريث,https://www.hespress.com/%d8%ac%d9%8a%d8%b4-%d9%84%d8%a8%d9%86%d8%a7%d9%86-%d9%8a%d8%af%d8%b9%d9%88-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%8a%d9%86-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%aa%d8%b1%d9%8a%d8%ab-1471442.html,جيش لبنان اي جيش هذا لم نرى ولم نسمع به حتى هذه اللحظة التي أعلن فيها عن وقف الحرب,خارج الحدود,12
19205188,الجيش اللبناني يدعو النازحين إلى التريث,https://www.hespress.com/%d8%ac%d9%8a%d8%b4-%d9%84%d8%a8%d9%86%d8%a7%d9%86-%d9%8a%d8%af%d8%b9%d9%88-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%8a%d9%86-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%aa%d8%b1%d9%8a%d8%ab-1471442.html,الجيش بالاسم فقط . الجيش الدي لا يحمي شعبه فهو عبارة عن دمية او بروتوكول لا اقل او اكتر.,خارج الحدود,6
19205126,الحكم في قضية الطالب أنور,https://www.hespress.com/%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d9%81%d9%8a-%d9%82%d8%b6%d9%8a%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471492.html,"لا حول و لا قوة إلا بالله العلي العظيم.  اللهم ارحم الشاب أنور و ارزق أهله الصبر و السلوان.
قال تعالى “يا أيها الذين آمنوا لا تسألوا عن أشياء إن تبد لكم تسؤكم “في نظري المتواضع،عدم إجابة المحكمة عن التساؤلات يمكن أن يكون لسببين. إما هو تغاض عن قصد لأن المحكمة ارتأت أن تحتفض ببعض الحقائق لأنها لا تفيد في شيء، أو لربما أن ما هو مصرح به هو أقصى ما توصلت إليه تحريات الشرطة و المحكمة. و الله أعلم.",صوت وصورة,7
19205192,الحكم في قضية الطالب أنور,https://www.hespress.com/%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d9%81%d9%8a-%d9%82%d8%b6%d9%8a%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471492.html,"لا عدالة في الأرض الا عدالة الله سبحانه وتعالى
وعند الله تجتمع الخصوم
الله يرحمه ويصبر أهله
ان لله وانا إليه راجعون",صوت وصورة,3
19205213,الحكم في قضية الطالب أنور,https://www.hespress.com/%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d9%81%d9%8a-%d9%82%d8%b6%d9%8a%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471492.html,أين النساء المغربيات لإدانة هذا الحكم الجائر أليس هن غيورات ومدافعات عن حقوق الإنسان؟,صوت وصورة,5
19205240,الحكم في قضية الطالب أنور,https://www.hespress.com/%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d9%81%d9%8a-%d9%82%d8%b6%d9%8a%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471492.html,الروح عزيزة عند الله وستتضح أسباب الوفاة كلها ان شاء الله,صوت وصورة,1
19205061,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,مع كل أسف الإتحاد لايمكنه تجاوز قرار المحكمة الأوروبية (هم يتكلمون بكلام فضفاض عن المغرب لكن لايوضحون حدوده الجغرافية) ، أما قضية دعم بعض دوله لقضية الصحراء فماهي إلا محاولة إرضاء وتموضع و ما دامت باللجنة الرابعة للأمم المتحدة، عندما تغلق القضية بالأمم المتحدة يمكن للعلاقة مع الإتحاد أن تأخذ مجرى آخر.,سياسة,14
19205071,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,الجهود الديبلوماسية يلزمها دعم صاحبة الجلالة السلطة الرابعة المطالبة بتجديد نخب المحللين والمفكرين الاقتصاديين والسياسيين الكلاسيكيين من مريدي المدهب الأوروبي المتعودين على قراءة التطورات على أنغام ما تمليه بروكسيل، وتعويضهم بنخبة أكثر واقعية وإلماما بما تستدعيه المرحلة من يقظة وحس استباقي في التعاطي مع المؤسسات الأوروبية وأجنداتها. ..,سياسة,6
19205078,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,الحل الوحيد لهذا المشكل هو اعتراف أوروبا بالصحراء المغربية,سياسة,6
19205101,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,الحزم ثم الحزم ، لا نقاش في مغربية الصحراء ، الاتحاد الاوروبي   ضعيف الشخصية ي سياسيا ، قد تبين ان لا افعال متزنة ولا ردود افعال عاقلة ، ونرى ذلك في ملف  روسيا  اكرانيا.  لا يهمنا سياستهم المرتجلة والتحرشات ، ما يهمنا هو ان المغرب في صحرائه ، بثرواتها و بحرها ورمالها وثراثها  ،اما ساكنتها فحسمت الامر بالبيعة . سيأتي يوما تندم فيه اروبا ،لما  نتعامل اكثر مع الصين ،روسيا ،الولايات المتحدة ،تركيا،البرازيل الهند باكستان ، الدول الافريقية العاقلة .,سياسة,9
19205112,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,تحدير الدبلوماسية المغربية يمكن بتلك المساعدة ديال 200مليون اورو سنفقض بعض النقاط التي احرزناها بالنسبة لقضية الصحراء على العموم يجب الحدر وقطع اشواط اخرى لحسم هدا الملف   ربما الاروبيون يلعبون على الوقت لتاخير الحسم في هذا الملف وربما لا ءعادته إلى النقطة الأولى و هدا ما يبحث عنه أعداء الوحدة الترابية للمملكة المغربية ولكم في المحكمة الأوروبية خير دليل والكلام كتير وواضح وشكرا,سياسة,3
19205128,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,"قرار محكمة العدل الأوروبية كان متحيزا للانفصال و لا يتماشى مع قرارات الامم المتحدة و لا يتماشى مع راي الدول الاوروبية المعترفة بسيادة المغرب على صحراءه
عليهم اولا ان يتفاهموا فيما بينهم و الخروج بموقف واقعي موحد
 اما المغرب فعليه التعامل فقط مع الدول الاوروبية التي تعترف بالسيادة المغربية على صحراءه فيما يخص اتفاقيتي الفلاخة و الصيد البحري",سياسة,-1
19205136,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,"لا يمكن و من المستحيل نكران المواطنين المغاربة في الصحراء المغربية
الواقع هو عدة أجيال مغاربة يعيشون في الصحراء منذ عقود و جنسيتهم مواطنين مغاربة و لا يقبلون أبدا بتغيير إنتماءهم و شعارهم الله الوطن الملك",سياسة,-1
19205138,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,يجب التعامل مع الاتحاد الأوروبي بكل حزم و  جدية واجبار الدول الاوروبية الاعتراف بمغربية الصحراء لقد حان الوقت لاخراجهم من نفاقهم فالاتحاد الاروبي يعتبر اسدا اقتصاديا لكنه فءر سياسيا.لقد احسن السيد الوير بخطابه الصريح مع الممثل الارو بي حيث قال له نريد أفعال وليس أقوال.,سياسة,0
19205175,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,أرى أنه و مع عراقيل أجهزة الإتحاد الأوروبي يجب على المغرب أن يفرض ، قبل  توقيع  أي إتفاق ، مرور مسودة الإتفاق على جميع هده الأجهزة و قبولها قبل التوقيع,سياسة,-1
19205181,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,دول الاتحاد الأوروبي مطالبة الان اكتر من اي وقت مضى لكي تحدد موقفها بكل وضوح بدون لف ودوران او اكل الديب حلال صيد الديب حرام،اما ان تكون هناك شراكة في صالح الجميع تحترم مبدأ حسن الجوار والمصالح المشتركة او لا شيئ فقط اكل الغلة وسب الملة وإدلال المغاربة في ما يخص مسألة التأشيرة واكل أموالهم بدون وجه حق يمن يدعي عقوق الانسان والحيوان والبغال، واخيرا كما قال صاحب الجلالة الملك محمد السادس نصره الله بان قضية اقاليمنا الجنوبية هي النظارة التي ينظر من خلالها المغرب حسن الصداقات ونجاعة الشراكات ،اما معنا او مع غانا وزمن الابنزاز واللعب على الحبلين قد ولا وأرض الله واسعة!؟,سياسة,-1
19205206,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,الاتحاد الأوروبي كذاب ومنافق …. يمكن اليوم التأسيس لعلاقات جدية و واضحة مع الدول الأوروبية التي أبدت على الأقل مباركتها للطرح السياسي المتعلق بالحكم الذاتي والذي تبناه المغرب منذ 2007 و هو قرار لا رجعة فيه و لو انطبقت السماء على الأرض . وما على الاتحاد الأوروبي وبرلمانه إلا الاقتناع بما يراه المغرب مناسبا هذا إذا كان الاتحاد يعلم جيدا أن البوابة الأفريقية الكبرى هي المملكة المغربية واستحضارا منه كذلك بأن الصحراء مغربية بالوثائق التاريخية و الجغرافية . السؤال المطروح اليوم هو …..لماذا يتلكأ الاتحاد الأوروبي بخصوص الاعتراف بمغربية الصحراء إذا كانت فعلا دوله تريد إقامة علاقات جدية وصادقة في إطار تعاون مشترك مبني على قاعدة رابح ، رابح . إنه النفاق السياسي يا سادة …فالحذر الحذر .,سياسة,-1
19205258,قرار المحكمة الأوروبية يستدعي وضوح بروكسيل بشأن قضية الصحراء,https://www.hespress.com/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d9%8a%d8%b3%d8%aa%d8%af%d8%b9%d9%8a-%d9%88%d8%b6%d9%88%d8%ad-%d8%a8-1471139.html,"ملاحظ
لا أعرف ماذا يريد الاتحاد الأوروبي من خلال ما إصداره برلمانيه ومحكمته !
هل يستطيع هذا الاتحاد يقفز على حكم محكمه ويستمر في تعامله مع المغرب ويخرق حكم محكمه ؟
رففي الوقت الذي ايدت ما يقارب 70 في المائة من دوله الحكم الذاتي في الصحراء المغربية ، خرج البرلمان وأصدر قراره وإن لم يكن ملزما فأتبعه بحكم المحكمة ، وخرج ينادى بالحفاظ على شراكته مع المغرب ! تناقض ما بعده تناقظ !!!
على من يضحك هذا الاتحاد ؟ وإلى اين يريد الوصول ؟
على المغرب التشبث بما جاء في خطاب ملكنا :” لا اتفاق دون صحرائنا ، ولا شراكة مع من لا يعترف بصحرائنا “",سياسة,0
19205054,رئاسة طنجة المدينة تشعل المنافسة,https://www.hespress.com/%d8%b1%d8%a6%d8%a7%d8%b3%d8%a9-%d8%b7%d9%86%d8%ac%d8%a9-%d8%a7%d9%84%d9%85%d8%af%d9%8a%d9%86%d8%a9-%d8%aa%d8%b4%d8%b9%d9%84-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d9%81%d8%b3%d8%a9-1471278.html,"أصبحت طنجة من أغنى المدن واكثرها تطورا وأصبحت اوراشها مغرية المتربصين ولهذا هم يتناقرون ويتقاشرون من أجل هذه الفريسة السمينة حاضرا ومستقبلها.
هل منهم من يحب الخير للبلد والشعب قبل كل شيء ؟ لا اظن",جهات,1
19204981,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,صراحة لا يمكن اعتماد القاتلة قاصر والحكم عليها لتخفيف العقوبة نظرا لسنها باعتبارها قاصر. لان القاصر لا يمكن ان تزهق روح. وصراحة الملف فيه ان انا تابعت المحاكمة وهناك خلل ما لان البنت من بنيتها الجسمانية لا يمكن لها قتل المرحوم وحدها لانه اكبر منها بنية جسمية ففي الحقيقة هناك من ساهم معها في ارتكاب الجناية والعدالة لم تصل له. فاسيلة كثيرة وضعها المحامون بقت دون إجابة.,حوادث,28
19204987,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,حكم مخفف جدا…هل التميز ضد الرجل وصل حتى جرائم القتل …القتل ذبحا و سرقة و 15 سنة ؟؟؟,حوادث,109
19204990,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,أرى في ذلك حكم مخففا جدا  بكل صراحة لا افهم العدالة في بلادنا. فتالي تدخل للحبس وتضرب 6 ولا 8 سنوات وتخرج,حوادث,68
19204991,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,لا زلنا نتساهل مع العقوبة القضائية في المغرب مما ادى الى انتشار الجريمة بشكل غير معقول، حبذا لو أننا طبقنا شرع الله في القصاص مثل الدول العربية لما انتهينا ولو بشكل من الاشكال ، الحد من جرائم القتل التي اصبحت منتشرة على نطاق واسع في كل انحاء المملكة,حوادث,61
19204992,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,لك الله يا  وطني ، القضية فيها القتل العمد مع سيق الاصرار و الترصد كيما كايقولو فمداولة و عاطيينها 15 عام و من بعد تخرج بعفو ملكي لحسن السلوك ، اوا ردعنا و خلعنا بكري المجرمين و الشفارة لا حول ولا قوة الا بالله,حوادث,53
19204995,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,الله ارحم برحمته الواسعة احضو ووليداتكم او خليوهم دائما صغار قدام عينيكم مهما كبروا الوقت خيابتك او الله اعبعد الشر على جميع وليدات المسلمين,حوادث,45
19204998,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,حسبي الله ونعم الوكيل صراحة يستهل اكثر اعدام,حوادث,26
19204999,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,حكم مخفف ولايشفي غليل ألاسرة المكلومة ..عقوبة القتل العمد لاتقل عن 30سنة إن لم نقل المؤبد او الإعدام ..الله يصبر الوالدين ويعوضهم خيرا…حال الدنيا يأتي بأخبار غير متوقعة,حوادث,48
19205010,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,كون كانت فامريكا  كون حكمو عليها  بالإعدام  .,حوادث,37
19205015,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,ما هذا الحكم المخفف!!! هل هذا هو القضاء المغربي!!!؟؟؟هذه عقوبتها الإعدام الحكم واضح للأعمى و البصير,حوادث,35
19205036,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,البلد الوحيد الذي لا ترى فيه حقوق الإنسان إلا في حالتين: إن صرت مجرما سيدافعون عن حقوقك كسجين او ان تصير شاذ جنسي لكي يقولون لك حقوق المثلية,حوادث,23
19205037,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,لنتصور ان العطس هو ما حدث: رجل يقتل فتاة ويسرق : كان سيحكم بالسجن المؤبد وفي أحسن الأحوال ب 30 سنة,حوادث,23
19205060,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,هذا حكم مخفف للأسف… الاعدام لكل قانل متعمد.,حوادث,19
19205065,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,هذه القضية غامضة جدا و احداثها هيتشكوكية و قيل عنها الكثير اين الحقيقة الله اعلم.,حوادث,11
19205080,15 سنة سجنا نافذا لقاتلة الطالب أنور,https://www.hespress.com/15-%d8%b3%d9%86%d8%a9-%d8%b3%d8%ac%d9%86%d8%a7-%d9%86%d8%a7%d9%81%d8%b0%d8%a7-%d9%84%d9%82%d8%a7%d8%aa%d9%84%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%84%d8%a8-%d8%a3%d9%86%d9%88%d8%b1-1471451.html,"البنت قانونيا قاصر و القانون ينظر إلى الأوراق و ليس العاطفة أو اراء الآخرين,و الشيئ الثاني نسمع فقط الأخبار و لا نعرف محتوى الملف.سبب وجودهم مع بعض في شقة و لا علاقة قانونية أو شرعية مع بعضهم.",حوادث,5
